iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
452,2290.62,1937.0,18.26,18.86,152.9778
453,2311.92,1937.0,19.36,18.86,148.7051
454,2311.92,1937.0,19.36,18.85,145.9657
455,2331.54,1937.0,20.37,19.18,151.4101
456,2296.90,1937.0,18.58,19.18,143.7859
457,2330.06,1937.0,20.29,19.59,146.7091
458,2331.79,1937.0,20.38,19.80,144.8545
459,2305.09,1937.0,19.00,19.73,147.4162
460,2370.10,1937.0,22.36,20.12,143.3737
461,2345.12,1937.0,21.07,20.62,144.9475
462,2311.08,1937.0,19.31,20.43,149.3051
463,2351.62,1937.0,21.41,20.63,146.2646
464,2376.67,1937.0,22.70,21.37,138.3333
465,2340.97,1937.0,20.86,21.07,141.0707
466,2358.35,1937.0,21.75,21.20,138.6909
467,2398.42,1937.0,23.82,22.11,142.5030
468,2341.65,1937.0,20.89,22.00,143.4222
469,2327.00,1937.0,20.13,21.49,142.5515
470,2320.66,1937.0,19.81,21.28,148.5697
471,2311.87,1937.0,19.35,20.80,152.4444
472,2337.62,1937.0,20.68,20.17,149.5414
473,2312.73,1937.0,19.40,19.87,149.7232
474,2296.84,1937.0,18.58,19.56,152.8990
475,2330.95,1937.0,20.34,19.67,152.0545
476,2299.53,1937.0,18.72,19.54,148.7010
477,2344.21,1937.0,21.02,19.61,148.0768
478,2338.69,1937.0,20.74,19.88,147.7495
479,2370.16,1937.0,22.36,20.64,140.1697
480,2419.27,1937.0,24.90,21.55,143.3374
481,2350.41,1937.0,21.34,22.07,145.8465
482,2334.94,1937.0,20.54,21.98,149.5818
483,2370.39,1937.0,22.37,22.30,148.9899
484,2313.50,1937.0,19.44,21.72,152.4263
485,2290.45,1937.0,18.25,20.39,155.1273
486,2338.65,1937.0,20.74,20.27,144.1253
487,2359.78,1937.0,21.83,20.52,144.2687
488,2303.27,1937.0,18.91,19.83,150.1616
489,2287.04,1937.0,18.07,19.56,153.5697
490,2286.77,1937.0,18.06,19.52,155.6303
491,2303.75,1937.0,18.93,19.16,152.7071
492,2316.14,1937.0,19.57,18.71,154.4525
493,2301.69,1937.0,18.83,18.69,153.0182
494,2277.15,1937.0,17.56,18.59,155.3535
495,2282.20,1937.0,17.82,18.54,147.1333
496,2304.97,1937.0,19.00,18.56,152.0848
497,2301.07,1937.0,18.80,18.40,156.1273
498,2303.93,1937.0,18.94,18.42,154.6323
499,2287.02,1937.0,18.07,18.53,152.1960
500,2309.75,1937.0,19.24,18.81,152.2202
