iteration,makespan,bks,optimality gap
761,2290.78,Dynamic,0.00
762,2303.82,Dynamic,0.00
763,2393.14,Dynamic,0.00
764,2364.60,Dynamic,0.00
765,2332.47,Dynamic,0.00
766,2333.85,Dynamic,0.00
767,2302.73,Dynamic,0.00
768,2346.57,Dynamic,0.00
769,2393.29,Dynamic,0.00
770,2280.27,Dynamic,0.00
771,2340.09,Dynamic,0.00
772,2335.64,Dynamic,0.00
773,2371.11,Dynamic,0.00
774,2452.98,Dynamic,0.00
775,2451.43,Dynamic,0.00
776,2392.29,Dynamic,0.00
777,2445.92,Dynamic,0.00
778,2405.53,Dynamic,0.00
779,2343.24,Dynamic,0.00
780,2327.53,Dynamic,0.00
781,2293.93,Dynamic,0.00
782,2350.80,Dynamic,0.00
783,2319.20,Dynamic,0.00
784,2307.36,Dynamic,0.00
785,2337.11,Dynamic,0.00
786,2319.50,Dynamic,0.00
787,2351.55,Dynamic,0.00
788,2362.15,Dynamic,0.00
789,2321.09,Dynamic,0.00
790,2322.12,Dynamic,0.00
791,2302.88,Dynamic,0.00
792,2279.67,Dynamic,0.00
793,2339.26,Dynamic,0.00
794,2315.06,Dynamic,0.00
795,2319.52,Dynamic,0.00
796,2314.19,Dynamic,0.00
797,2302.81,Dynamic,0.00
798,2322.41,Dynamic,0.00
799,2352.11,Dynamic,0.00
800,2345.91,Dynamic,0.00
801,2345.59,Dynamic,0.00
802,2401.16,Dynamic,0.00
803,2305.68,Dynamic,0.00
804,2324.96,Dynamic,0.00
805,2332.04,Dynamic,0.00
806,2306.39,Dynamic,0.00
807,2340.61,Dynamic,0.00
808,2331.46,Dynamic,0.00
809,2344.08,Dynamic,0.00
810,2388.19,Dynamic,0.00
811,2383.22,Dynamic,0.00
812,2348.57,Dynamic,0.00
813,2338.38,Dynamic,0.00
814,2318.01,Dynamic,0.00
815,2286.61,Dynamic,0.00
816,2320.97,Dynamic,0.00
817,2267.21,Dynamic,0.00
818,2315.14,Dynamic,0.00
