iteration,makespan,bks,optimality gap
649,3141.87,Dynamic,0.00
650,3143.35,Dynamic,0.00
651,3141.41,Dynamic,0.00
652,3165.36,Dynamic,0.00
653,3182.28,Dynamic,0.00
654,3130.04,Dynamic,0.00
655,3129.35,Dynamic,0.00
656,3129.56,Dynamic,0.00
657,3134.96,Dynamic,0.00
658,3151.72,Dynamic,0.00
659,3144.37,Dynamic,0.00
660,3150.49,Dynamic,0.00
661,3148.12,Dynamic,0.00
662,3143.65,Dynamic,0.00
663,3129.66,Dynamic,0.00
664,3130.66,Dynamic,0.00
665,3160.23,Dynamic,0.00
666,3140.30,Dynamic,0.00
667,3143.46,Dynamic,0.00
668,3131.59,Dynamic,0.00
669,3111.90,Dynamic,0.00
670,3130.77,Dynamic,0.00
671,3143.26,Dynamic,0.00
672,3141.48,Dynamic,0.00
673,3161.39,Dynamic,0.00
674,3129.76,Dynamic,0.00
675,3125.11,Dynamic,0.00
676,3139.88,Dynamic,0.00
677,3112.83,Dynamic,0.00
678,3115.08,Dynamic,0.00
679,3099.03,Dynamic,0.00
680,3121.62,Dynamic,0.00
681,3135.35,Dynamic,0.00
682,3131.73,Dynamic,0.00
683,3125.57,Dynamic,0.00
684,3102.18,Dynamic,0.00
685,3103.58,Dynamic,0.00
686,3134.58,Dynamic,0.00
687,3128.59,Dynamic,0.00
688,3140.21,Dynamic,0.00
689,3135.74,Dynamic,0.00
690,3118.75,Dynamic,0.00
691,3138.11,Dynamic,0.00
692,3124.97,Dynamic,0.00
693,3107.73,Dynamic,0.00
694,3122.41,Dynamic,0.00
695,3126.28,Dynamic,0.00
696,3124.96,Dynamic,0.00
697,3106.70,Dynamic,0.00
698,3118.23,Dynamic,0.00
699,3139.61,Dynamic,0.00
700,3161.28,Dynamic,0.00
701,3139.00,Dynamic,0.00
702,3114.31,Dynamic,0.00
703,3101.73,Dynamic,0.00
704,3102.84,Dynamic,0.00
705,3145.33,Dynamic,0.00
706,3163.41,Dynamic,0.00
707,3118.65,Dynamic,0.00
708,3132.23,Dynamic,0.00
709,3133.81,Dynamic,0.00
710,3148.83,Dynamic,0.00
711,3125.48,Dynamic,0.00
712,3144.13,Dynamic,0.00
713,3137.54,Dynamic,0.00
714,3132.92,Dynamic,0.00
715,3120.40,Dynamic,0.00
716,3128.20,Dynamic,0.00
717,3123.22,Dynamic,0.00
718,3142.98,Dynamic,0.00
719,3148.52,Dynamic,0.00
720,3124.34,Dynamic,0.00
721,3144.61,Dynamic,0.00
722,3140.31,Dynamic,0.00
723,3122.21,Dynamic,0.00
724,3125.87,Dynamic,0.00
725,3151.44,Dynamic,0.00
726,3146.03,Dynamic,0.00
727,3129.83,Dynamic,0.00
728,3122.46,Dynamic,0.00
