iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
288,2396.27,1937.0,N/A,N/A,135.9899
289,2386.31,1937.0,N/A,N/A,137.6222
290,2382.03,1937.0,N/A,N/A,138.4667
291,2377.87,1937.0,N/A,N/A,135.6788
292,2358.57,1937.0,N/A,N/A,140.5253
293,2379.36,1937.0,N/A,N/A,138.9091
294,2376.84,1937.0,N/A,N/A,138.4263
295,2376.40,1937.0,N/A,N/A,133.8101
296,2395.16,1937.0,N/A,N/A,136.3030
297,2410.75,1937.0,N/A,N/A,135.1152
298,2380.79,1937.0,N/A,N/A,135.6808
299,2391.21,1937.0,N/A,N/A,136.3051
300,2358.67,1937.0,N/A,N/A,143.5414
301,2393.23,1937.0,N/A,N/A,135.7596
302,2371.13,1937.0,N/A,N/A,139.2141
303,2367.24,1937.0,N/A,N/A,138.3980
304,2362.43,1937.0,N/A,N/A,138.5111
305,2403.82,1937.0,N/A,N/A,134.6404
306,2382.87,1937.0,N/A,N/A,139.8990
307,2386.66,1937.0,N/A,N/A,137.6626
308,2376.46,1937.0,N/A,N/A,137.0384
309,2382.69,1937.0,N/A,N/A,132.6283
310,2377.09,1937.0,N/A,N/A,140.3798
311,2386.30,1937.0,N/A,N/A,138.9616
312,2357.35,1937.0,N/A,N/A,138.8000
313,2360.79,1937.0,N/A,N/A,140.9212
314,2373.68,1937.0,N/A,N/A,137.4626
315,2361.14,1937.0,N/A,N/A,140.6424
316,2366.04,1937.0,N/A,N/A,135.2485
317,2376.92,1937.0,N/A,N/A,137.6848
318,2405.74,1937.0,N/A,N/A,136.7010
319,2377.16,1937.0,N/A,N/A,140.9697
320,2428.37,1937.0,N/A,N/A,139.9414
321,2403.18,1937.0,N/A,N/A,141.5737
322,2369.24,1937.0,N/A,N/A,139.4424
323,2371.12,1937.0,N/A,N/A,141.0020
324,2393.01,1937.0,N/A,N/A,141.1737
